Cause-Effect(e1,e2)	در پس زمینه ، تصویر یک <e1> ملوان </e1> را با یک <e2> تفنگ فیتیله‌ای </e2> نشان می دهد که در ساحل ایستاده است .
Cause-Effect(e1,e2)	در ورودی کلیسای دایره‌ای چپ -LRB-1475 <e1> آرامگاه </e1> پیوس ، ) قرار دارد که توسط <e2> پیرو </e2> آندرا برنگو به پایان رسید .
Cause-Effect(e1,e2)	این <e1> مورد مطالعاتی </e1> جزئیات مکان هایی را که <e2> پناهندگان </e2> از آن می آیند در زمان حال و در گذشته مطالعه می کند .
Cause-Effect(e1,e2)	من یک <e1> ساعت </e1> در <e2> سخنرانی‌ها </e2> قرار داده ام .
Cause-Effect(e1,e2)	<e1> خونریزی </e1> معمولا از یک <e2> شریان </e2> در ناحیه پشتی بینی ناشی می شود .
Cause-Effect(e1,e2)	دچار درد قفسه سینه و <e1> سردردهایی </e1> . <e2> قالب </e2> اتاق خواب‌ها بود از
Cause-Effect(e1,e2)	این یک <e1> خودروی مفهومی </e1> بود که توسط BMW در سال 2007 در چند <e2> نمایشگاه </e2> بین المللی خودرو نمایش داده شد .
Cause-Effect(e1,e2)	<e1> بمب‌های </e1> لوله‌ای پارک <e2> اتومبیل </e2> دو شده در پرتاب شده اند .
Cause-Effect(e1,e2)	او شایستهی نسخهی اول این گزارش است و این <e1> گزارش </e1> است که باعث ایجاد توافق با <e2> مقررات </e2> گزارشگری بخش ARRA 1512 میشود .
Cause-Effect(e1,e2)	انواع سلول‌های اصلی عبارتند از: فیبروبلاست‌ها ماکروفاژها و . <e1> پوست زیرین </e1> حاوی 50٪ <e2> چربی بدن </e2> ) آدپیوسیت‌ها
Cause-Effect(e1,e2)	محتویات این <e1> یادداشت </e1> حاوی <e2> اظهارات نادرست </e2> درباره کانن بود .
Cause-Effect(e1,e2)	<e1> برق </e1> توسط 440 <e2> راکتور </e2> هسته‌ای در 31 کشور تولید می شود .
Cause-Effect(e1,e2)	کلید بازگشت سیزده ، دنی اوشن ( کلونی ) است به همراه <e1> گروه </e1> که خود که متخصص <e2> سرقت </e2> هستند دوباره در لاس وگاس به دور هم جمع می شوند ، جایی دوستان آن‌ها در یازده موفقیت به دست آوردند .
Cause-Effect(e1,e2)	در صدور گواهینامه که گواهی مورد صادر کننده داده شده است ، توسط یک <e1> بستانکار </e1> به <e2> رسیدگی </e2> قرار گیرد .
Cause-Effect(e1,e2)	، <e1> کُر </e1> دوبل رایج چهار <e2> دریچه </e2> دارند ساز‌های که معمولا با شست کار میکنند ، که را به اولین که با اف کوک شده یا به دومین لوله‌ای که با بی کوک شده وارد می کند .
Cause-Effect(e1,e2)	<e1> قدیمی </e1> به به ساکنانشان همراه <e2> محل اقامت </e2> منتقل می‌شوند .
Cause-Effect(e1,e2)	کنفدراسیون سوئیس در سال 1802 به عنوان <e1> کنفدراسیونی </e1> از <e2> بخش‌های </e2> چند قومیتی گوناگون ایجاد شد دارند که همه آنها ویژگیهای خاص را , .
Cause-Effect(e1,e2)	احزاب <e1> حق </e1> <e2> مالکیت </e2> را به ارث برده اند .
Cause-Effect(e1,e2)	چیز توسط <e1> ماشین آلات مکانیک </e1> با یک <e2> شلنگ </e2> تمیز بالا شد .
Cause-Effect(e1,e2)	برخی از برای محدوده <e1> مخاطبان </e1> شده <e2> خوانندگان </e2> عمومی نوشته و است .
Cause-Effect(e1,e2)	( گنج ) <e1> داستانی </e1> جذاب از از دریایی ، پر دزدان تحرک مطابق با <e2> استانداردهای </e2> زمان خود و پر از حیجان است
Cause-Effect(e1,e2)	این از <e1> تصاویر </e1> از <e2> برنامه </e2> اکتشاف سیاره است ناسا .
Cause-Effect(e1,e2)	آزمون با قرار دادن تهیک <e1> دیلم </e1> یا دیگر ابزار <e2> دزدی </e2> انجام می شود و تلاش می کند تا جلوه هایی شبیه به آنچه که در درب‌ها یا پنجره‌ها یافت می شود ایجاد شود .
Cause-Effect(e1,e2)	محبوبیت روزافزون ویسکی‌های مالت ، به خصوص <e2> نوشیدنی </e2> <e1> آبجو </e1> تک مالت ، نشان از رشد کارخانجات مشروب سازی و برندهایی است که طی چند سال گذشته پدیدار شده اند .
Cause-Effect(e1,e2)	<e1> بحث </e1> سر <e2> نقش </e2> نسبی یونانیان باستانی بین ، النهرین رومیان شکوفا می شود .
Cause-Effect(e1,e2)	یک <e1> بچه </e1> تازه متولد شده در یک <e2> جعبه کفش </e2> چپانده شده بود و در لابی یک آپارتمان لانگ آیلند رها شده بود .
Cause-Effect(e1,e2)	<e1> دختر </e1> 8 ساله من یک <e2> ایدهی </e2> بسیار خوب داشت .
Cause-Effect(e1,e2)	این <e1> شرایط </e1> شرح <e2> ادبیات </e2> قبلا داده است .
Cause-Effect(e1,e2)	<e2> روغن </e2> <e1> آفتابگردان </e1> از استخراج با دانه‌های آفتابگردان به دست می .
Cause-Effect(e1,e2)	انواع مختلفی از <e2> تیغه‌های </e2> <e1> اره‌ای </e1> وجود هر کدام طراحی برش خاصی برای شده اند .
Cause-Effect(e1,e2)	<e1> پرستار </e1> <e2> چاقوی کوچک جراحی </e2> دارد دست
Cause-Effect(e1,e2)	تنها <e1> گازی </e1> در حاضر . در یک <e2> بطری </e2> است دارم
Cause-Effect(e1,e2)	<e1> دولت </e1> از <e2> بدهی‌های </e2> مستقل تلویزیون برای کشیدن نقشهی تصاحب شرکت اصلی گاز ، گازپروم ، توسط نیروهای طرفدار دولت استفاده کرد .
Cause-Effect(e1,e2)	یک <e1> کشتی ترابری </e1> به سمت یک <e2> نهنگ </e2> شتاب .
Cause-Effect(e1,e2)	<e1> شیوع </e1> ناشی <e2> ویروس </e2> اتفاق واکسن دهانی زنده افتاده است .
Cause-Effect(e1,e2)	این <e1> کاتالوگ </e1> شامل <e2> کتاب هایی </e2> است که در سال 1998 منتشر شده و هشدار دهنده باگ هزاره آینده و سایر کارهای وابسته آن است ، اما هیچکدام از پرفروشترین‌های برک نیست .
Cause-Effect(e1,e2)	یک <e1> سنجاب </e1> خاکستری از دور <e2> گروه </e2> قارچ‌ها یک می .
Cause-Effect(e1,e2)	من با <e2> انتظارات </e2> <e1> فراوان </e1> به اینجا آمده ام تا آنها را با باد وحشیانه چینگگیز پراکنده کنم .
Cause-Effect(e1,e2)	حلزون‌ها و <e1> شکم‌پا‌ها </e1> سبب <e2> آسیب </e2> به جوانه‌ها ، گل‌ها ، سبزیجات و درختچه‌ها می شوند .
Cause-Effect(e1,e2)	با رفتن بومر برای تمام ، پسربچه ها تصمیم گرفتند که با کمک نورافکن شدند به گشت و گذار بپردازند ، اما <e1> نورافکن </e1> ها موجب <e2> قطعی برق </e2> کل هتل ها .
Cause-Effect(e1,e2)	<e1> میسلیوم </e1> <e2> قارچ‌های خوراکی </e2> روابط هم زیستی با ریشه گونه‌های درختی شکل می دهند .
Cause-Effect(e1,e2)	بخشی اعتبار وظیفه‌ای که دارند ، تشریح و از این ایده است که <e1> زیر کشتی </e1> از <e2> خشونت </e2> وجود .
Cause-Effect(e1,e2)	<e1> شخصیت مشهور </e1> از راه رسید تا <e2> جشن </e2> را نابود کند .
Cause-Effect(e1,e2)	<e1> اتحاد </e1> ایروکویی منبع <e2> قدرت </e2> به ، اما این بود هیچ وجه کامل نبود .
